FLOOD_HEIGHT,RAINFALL,TMAX,TMIN,TMEAN,WIND_SPEED,WIND_DIRECTION,ELEVATION,SLOPE
0,0,33.7,27.8,30.75,2,280,2.621,2.312
0,0,30.2,22.6,26.4,3,110,4.541,0.624
0,0,33.8,26.1,29.95,2,100,2.726,1.845
0,0,36,27.3,31.65,3,110,22.868,1.942
0,0,36.4,28.2,32.3,3,120,19.292,42.757
0,0,29.6,22.8,26.2,2,80,10.297,0.499
0,0,32.3,23,27.65,3,110,1.837,5.628
0,0,35.5,27.6,31.55,3,110,2.936,1.203
0,0,35.4,27.5,31.45,2,130,25.44,0.788
0,0,32.5,25.2,28.85,3,80,30.831,1.296
0,0,32.6,25.4,29,2,110,5.746,3.232
0,0,33.8,26.8,30.3,2,120,4.831,2.966
0,0,34.3,25.2,29.75,2,120,4.282,2.656
0,0,36.2,26.9,31.55,3,130,14.572,1.499
0,0,29.7,22,25.85,2,100,9.232,0.299
0,0,30.9,23.2,27.05,4,110,28.55,49.335
0,0,32.3,25.8,29.05,4,110,9.898,1.55
0,0,35.4,27.5,31.45,3,110,2.403,0.581
0,0,32.5,23.3,27.9,3,120,5.233,1.694
0,0,35.8,28.2,32,3,110,27.393,4.66
0,0,32.7,23.3,28,4,110,12.384,11.554
0,0,30.9,25.4,28.15,2,80,17.698,1.298
0,0,32.9,25.5,29.2,3,120,3.012,0.936
0,0,33.5,26.8,30.15,2,140,9.913,0.601
0,0,33.5,22.5,28,4,120,4.488,1.45
0,0,29.8,21.1,25.45,3,70,14.439,0.761
0,0,32.8,22.6,27.7,2,130,6.341,0.423
0,0,28.8,23.5,26.15,3,120,13.564,5.761
0,0,31.7,26.8,29.25,4,260,17.938,2.78
0,0,36.5,28.1,32.3,2,200,11.433,2.292
0,0,35.9,27.8,31.85,3,110,2.653,0.583
0,0,33.2,25.2,29.2,2,120,18.337,1.102
0,0,32.4,22.7,27.55,3,120,27.337,9.821
0,0,32.7,25.2,28.95,4,110,12.303,1.671
0,0,30.6,23,26.8,2,60,2.111,0.935
0,0,28.7,25.8,27.25,1,100,11.098,3.533
0,0,32.1,27.3,29.7,3,340,18.952,3.905
0,0,34.6,27.2,30.9,3,260,16.338,0.869
0,0,33.1,25.3,29.2,2,110,14.95,6.792
0,0,32.2,22.8,27.5,3,100,22.745,4.979
0,0,35.6,26.6,31.1,3,120,4.349,0.428
0,0,35.2,24.6,29.9,3,120,3.584,1.982
0,0,29.8,22.9,26.35,2,270,24.95,3.057
0,0,35.5,27,31.25,4,100,0.811,34.591
0,0,31.5,25.7,28.6,4,110,15.454,3.5
0,0,35,25.9,30.45,3,120,4.994,0.805
0,0,33.6,26.2,29.9,2,110,2.071,1.032
0,0,31.9,22,26.95,4,120,3.55,0.536
0,0,30.3,23.4,26.85,2,120,14.898,0.503
0,0,31.2,23.2,27.2,3,100,6.058,2.794
0,0,32.5,27.8,30.15,4,280,4.182,0.135
0,0,31.9,21.9,26.9,3,90,3.41,6.833
0,0,31.5,23.3,27.4,2,100,10.537,2.311
0,0,32.5,21,26.75,1,90,20.312,0.992
0,0,35.2,25.4,30.3,2,140,16.556,1.868
0,0,35.2,26,30.6,2,140,9.587,20.672
0,0,33.9,25,29.45,1,90,0.28,0
0,0,34.8,25.8,30.3,1,360,7.24,18.919
0,0,30.4,21.2,25.8,1,20,58.693,4.748
0,0,33,24.4,28.7,1,310,8.819,0.309
0,0,33.2,24,28.6,1,140,65.94,1.112
0,0,32.4,22.5,27.45,1,40,19.187,3.174
0,0,32.8,23.5,28.15,1,40,15.146,1.929
0,0,29.5,21.5,25.5,1,40,30.92,1.034
0,0,35.2,26,30.6,1,160,45.743,4.918
0,0,30.6,21.7,26.15,1,40,21.447,5.261
0,0,34.4,26,30.2,1,90,-0.002,2.773
0,0,35,26.6,30.8,1,220,2.698,2.613
0,0,32.5,23.8,28.15,1,180,25.741,27.141
0,0,33.6,26.6,30.1,2,320,60.985,1.137
0,0,32.8,21.8,27.3,2,70,5.544,1.282
0,0,30.2,20,25.1,2,290,17.037,2.439
0,0,34.4,26.8,30.6,1,320,4.433,3.049
0,0,28.8,20,24.4,1,360,11.21,2.502
0,0,32,24,28,2,90,10.461,1.81
0,0,34.4,26,30.2,1,330,11.462,4.884
0,0,36.1,25.5,30.8,3,160,42.142,2.629
0,0,36,25.1,30.55,2,120,10.446,4.07
0,0,31.9,25.1,28.5,1,20,48.224,5.919
0,0,32.2,24.4,28.3,1,200,27.349,2.005
0,0,36.1,25.1,30.6,2,140,16.139,0.85
0,0,31.5,24.6,28.05,2,20,78.018,1.316
0,0,33.8,25.2,29.5,1,120,20.531,3.017
0,0,31.8,23.4,27.6,1,360,14.456,4.062
0,0,33.8,24.2,29,1,40,58.122,1.992
0,0,32.2,21.5,26.85,1,360,36.506,2.801
0,0,34,24.8,29.4,1,180,79.987,1.271
0,0,34.8,25.2,30,2,220,47.189,1.745
0,0,32.8,21.8,27.3,1,140,15.691,1.229
0,0,34.9,24.5,29.7,1,360,62.212,4.885
0,0,34.5,25,29.75,1,140,42.969,1.866
0,0,29.4,21.5,25.45,1,40,41.929,4.371
0,0,35,22.8,28.9,2,140,39.823,2.932
0,0,34.9,25.8,30.35,2,140,57.978,0.658
0,0,33.4,23.4,28.4,1,360,3.853,5.8
0,0,30.4,21.1,25.75,1,70,9.659,0.568
0,0,33.6,25.5,29.55,1,360,26.472,11.263
0,0,35.3,24,29.65,1,120,8.921,6.211
0,0,34.8,25.2,30,1,150,58.229,2.173
0,0,32.8,23.9,28.35,1,140,55.314,8.915
0,0,29.1,21.1,25.1,1,340,10.5,0.738
0,0,32.4,21,26.7,2,110,73.31,3.002
0,0,33.4,21.9,27.65,2,140,0.317,2.702
0,0,29.4,24.6,27,1,360,49.446,3.251
0,0,32.3,23,27.65,1,40,11.452,0.494
0,0,30,25,27.5,1,360,58.91,0.396
0,0,31.4,25.3,28.35,1,40,67.148,0.985
0,0,31.2,21.4,26.3,1,140,16.136,1.57
0,0,31.1,20.6,25.85,2,40,24.853,5.151
0,0,30.8,20.8,25.8,1,360,73.179,4.534
0,0,34.1,27,30.55,2,270,33.854,1.484
0,0,34.1,25.6,29.85,1,220,21.263,3.167
0,0,34.2,25.4,29.8,2,270,12.775,2.335
0,0,33.9,25,29.45,1,230,30.862,2.816
0,0,32.1,25,28.55,1,360,69.063,0.911
0,0,31.6,21.2,26.4,1,360,46.084,1.588
0,0,33.9,23.5,28.7,2,140,60.523,0.917
0,0,32.5,20.8,26.65,1,360,11.79,2.4
0,0,31,21.1,26.05,1,40,65.794,9.119
0,0,29.4,21.4,25.4,2,360,10.802,3.762
0,0,32.1,21.5,26.8,1,40,9.942,3.263
0,0,30.9,25.5,28.2,2,220,0.428,3.215
0,0,32.6,20.5,26.55,1,40,8.453,1.324
0,0,31.7,21,26.35,1,360,16.378,21.028
0,0,34.8,26.3,30.55,2,270,3.632,2.226
0,0,32.8,26.6,29.7,1,220,2.989,2.849
0,0,30.4,22.5,26.45,1,40,2.865,0.985
0,0,34.2,26,30.1,1,320,59.357,5.984
0,0,36.2,26.8,31.5,2,140,10.918,0.509
0,0,30,21.1,25.55,2,40,8.641,5.147
0,0,33.2,24.2,28.7,1,110,3.55,0.153
0,0,34,26.8,30.4,1,270,46.418,7.374
0,0,30,22.1,26.05,1,140,28.669,3.071
0,0,34.6,26.5,30.55,1,220,3.716,3.755
0,0,33.5,25.4,29.45,1,110,26.37,3.072
0,0,29.6,20.4,25,1,320,42.464,1.794
0,0,29.6,21,25.3,2,40,17.145,1.874
0,0,32.6,19.5,26.05,2,220,67.513,3.049
0,0,33,25.9,29.45,1,360,10.095,4.836
0,0,31.8,21,26.4,1,140,7.631,1.667
0,0,33.3,23,28.15,1,180,8.55,5.794
0,0,34.8,26.6,30.7,2,360,3.476,2.868
0,0,34.5,25,29.75,1,70,4.203,1.1
0,0,32.7,21,26.85,1,110,12.417,5.849
0,0,35.5,25.5,30.5,1,140,36.851,10.347
0,0,30.8,22.2,26.5,2,360,3.334,8.47
0,0,31.6,21.8,26.7,1,340,34.046,2.048
0,0,33.8,25,29.4,1,70,64.334,2.459
0,0,29.1,22.5,25.8,1,360,16.71,1.175
0,0,34.3,24.2,29.25,1,320,27.956,0.906
0,0,30.4,22,26.2,1,320,30.644,1.496
0,0,33.9,23.4,28.65,1,110,2.847,19.757
0,0,32.2,26,29.1,1,340,14.611,7.51
0,0,34.2,22.2,28.2,2,90,3.646,1.728
0,0,32.4,22.2,27.3,1,90,13.946,15.509
0,0,28.1,19.6,23.85,3,40,1.276,4.507
0,0,30.9,23,26.95,1,360,3.417,1.016
0,0,34.5,24.8,29.65,1,140,50.34,2.201
0,0,31.9,25,28.45,1,40,16.344,1.218
0,0,34,26,30,1,270,32.386,6.516
0,0,33.3,25.6,29.45,1,360,57.613,9.927
0,0,29.5,19.1,24.3,2,90,73.819,2.863
0,0,34.8,22.6,28.7,1,40,2.826,0.995
0,0,31.7,22,26.85,1,40,1.914,10.429
0,0,34.8,25,29.9,1,40,6.542,1.493
0,0,34.7,24.3,29.5,1,160,4.144,1.537
0,0,32.1,23.8,27.95,1,70,67.455,1.194
0,0,30.6,21.4,26,2,90,26.721,0.53
0,0,32.6,23.5,28.05,1,140,6.3,0.37
0,0,33.3,24.9,29.1,1,160,51.951,2.38
0,0,31,22.9,26.95,1,20,46.268,5.419
0,0,34,26,30,2,140,21.85,2.465
0,0,36.1,25.8,30.95,2,120,13.475,1.852
0,0,33.4,24.5,28.95,1,360,17.872,0.506
0,0,31.4,24.5,27.95,1,360,43.756,2.711
0,0,35.8,26.8,31.3,1,140,10.484,3.019
0,0,33.9,23.2,28.55,2,140,11.953,6.328
0,0,30.6,20.5,25.55,1,20,15.851,2.152
0,0,29,21.2,25.1,2,360,14.704,0.391
0,0,32,19,25.5,1,40,63.191,0.323
0,0,31.8,20.4,26.1,1,140,32.441,0.641
0,0,30.6,21.8,26.2,1,90,27.739,3.258
0,0,32.8,23,27.9,1,100,16.207,1.41
0,0,30.8,24.5,27.65,1,20,-0.01,0
0,0,33.2,24.2,28.7,2,300,23.149,0.702
0,0,33.7,26.2,29.95,2,250,5.651,3.775
0,0,31.2,25.4,28.3,2,20,0.908,0.057
0,0,35.8,26.8,31.3,4,220,1.591,1.229
0,0,33.9,25.3,29.6,2,110,-0.97,0
0,0,31,23.6,27.3,2,110,3.012,1.268
0,0,31.8,22.8,27.3,2,90,5.712,2.18
0,0,29.5,24.6,27.05,3,20,2.509,0.793
0,0,33.7,25.5,29.6,3,250,1.178,0.516
0,0,33.7,26.1,29.9,3,250,4.745,1.159
0,0,34.8,26.2,30.5,4,160,1.23,0.293
0,0,30,24,27,2,250,-0.443,1.962
0,0,31.5,22.5,27,2,90,1.334,0.448
0,0,31.4,23.4,27.4,1,110,-0.233,2.095
0,0,32,27.5,29.75,3,220,1.287,2.498
0,0,35.3,27.2,31.25,3,90,1.864,12.291
0,0,31,24.8,27.9,1,250,1.331,1.424
0,0,33.7,27,30.35,2,290,0.5,0.453
0,0,37.2,26,31.6,2,140,-0.075,1.725
0,0,30.9,25.4,28.15,3,250,0.685,3.026
0,0,31.5,24.2,27.85,3,290,3.45,2.533
0,0,32,24.4,28.2,2,250,1.417,1.028
0,0,30.2,23.4,26.8,2,250,-0.7,0
0,0,29.5,23.3,26.4,2,250,2.238,1.102
0,0,30.8,26.2,28.5,4,250,10.87,0.479
0,0,30.7,25.2,27.95,2,90,-0.85,0
0,0,35,26,30.5,2,110,1.028,1.179
0,0,28.8,20.3,24.55,3,40,1.125,2.063
0,0,32.7,25.1,28.9,3,40,-0.463,0.32
0,0,31.5,25.6,28.55,2,340,0.972,3.063
0,0,33.7,26.7,30.2,3,250,2.375,1.195
0,0,35.2,27.5,31.35,3,270,2.146,0.678
0,0,33.1,27,30.05,3,250,1.777,3.041
0,0,34.8,26,30.4,4,140,0.805,3.776
0,0,30.6,23.4,27,2,20,1.3,0.762
0,0,32.9,24.5,28.7,3,140,2.628,5.839
0,0,34.2,26.8,30.5,2,250,3.433,4.173
0,0,34.8,26.5,30.65,1,160,-0.82,0
0,0,31.5,24.2,27.85,2,250,0.594,0.958
0,0,36.5,27.5,32,4,140,0.514,8.517
0,0,33.7,24.8,29.25,2,90,1.097,4.07
0,0,35.6,27,31.3,2,250,-0.82,0
0,0,35.6,27.9,31.75,3,140,0.657,1.296
0,0,33.7,25.3,29.5,3,250,1.833,0.641
0,0,33.9,27.6,30.75,2,220,1.601,0.526
0,0,29,22.5,25.75,3,40,5.973,2.565
0,0,32.4,26.3,29.35,3,250,-0.013,5.221
0,0,30.3,26.2,28.25,4,220,0.613,1.321
0,0,34.2,25.8,30,2,270,-1.12,0
0,0,32.5,27,29.75,4,250,3.3,0.521
0,0,27.9,21.4,24.65,3,40,4.098,1.284
0,0,31.7,26.2,28.95,2,270,3.04,0.976
0,0,29.5,24.4,26.95,4,40,0.904,1.643
0,0,33,24,28.5,3,70,0.998,0.83
0,0,35.2,26.5,30.85,4,160,2.066,2.747
0,0,34,27,30.5,2,320,1.057,2.099
0,0,33.1,27,30.05,4,250,2.12,0.202
0,0,34,26.4,30.2,3,290,1.592,0.419
0,0,30.7,27.7,29.2,3,250,1.468,3.046
0,0,36.3,26.2,31.25,2,90,2.179,0.814
0,0,31.2,23.8,27.5,3,40,0.826,0.508
0,0,33,25.5,29.25,3,290,3.137,1.467
0,0,35,27.5,31.25,2,270,0.657,6.218
0,0,36.2,27.6,31.9,3,140,9.194,1.152
0,0,33.2,27,30.1,2,250,1.317,1.41
0,0,29.5,23.5,26.5,1,250,3.023,3.091
0,0,31.1,25.2,28.15,2,320,1.08,0.461
0,0,28.5,22,25.25,2,90,0.972,0.984
0,0,33.5,27.4,30.45,3,250,1.657,1.845
0,0,33.6,26,29.8,2,40,0.046,3.711
0,0,28.5,23,25.75,3,70,-0.92,0
0,0,32.5,26.5,29.5,4,250,7.934,7.661
0,0,34.5,26,30.25,2,140,3.466,1.751
0,0,29.4,25.8,27.6,3,220,-1,-1
0,0,34.6,26.7,30.65,2,340,2.475,1.631
0,0,30,23.5,26.75,2,90,2.188,0.976
0,0,31.9,25.3,28.6,2,250,1.767,1.43
0,0,31.5,26.2,28.85,2,340,0.322,1.664
0,0,27.2,23.5,25.35,2,220,1.142,0.794
0,0,32,26,29,3,250,0.792,3.744
0,0,32,25.7,28.85,3,250,4.819,2.462
0,0,29.8,22.8,26.3,2,200,-0.89,0
0,0,35.7,27,31.35,4,90,14.189,2.201
0,0,30,22.5,26.25,3,20,10.364,1.212
0,0,33.3,23.8,28.55,3,120,18.494,5.975
0,0,35.7,28.1,31.9,3,110,2.077,1.755
0,0,35.6,27.4,31.5,4,110,5.91,1.738
0,0,31.2,24.7,27.95,3,60,21.422,5.198
0,0,31.6,26.5,29.05,4,250,10.645,1.287
0,0,30.9,25.1,28,2,60,7.773,4.29
0,0,33.5,24.1,28.8,4,120,19.495,5.621
0,0,31.4,25.4,28.4,3,100,21.541,1.379
0,0,36,27.4,31.7,3,230,8.389,0.568
0,0,33.5,24.3,28.9,3,60,2.958,1.22
0,0,33.3,25.8,29.55,3,60,16.779,0.32
0,0,30.9,26,28.45,4,250,2.284,0.377
0,0,33.8,25.5,29.65,2,100,10.809,0.906
0,0,31.4,27,29.2,6,230,1.692,1.53
0,0,35.1,25.8,30.45,4,130,1.79,6.098
0,0,30.9,25,27.95,3,60,21.412,1.42
0,0,36.3,26.6,31.45,4,110,2.981,2.403
0,0,31.4,23.9,27.65,3,70,3.994,5.937
0,0,29.6,23.3,26.45,2,100,25.315,2.444
0,0,31.3,26.1,28.7,2,180,5.334,0.851
0,0,33,24.9,28.95,2,60,2.611,2.35
0,0,32.2,27.2,29.7,3,280,2.892,1.62
0,0,34.9,26.1,30.5,4,110,20.224,19.282
0,0,31.9,25.5,28.7,3,130,26.065,7.855
0,0,30.7,26.2,28.45,4,250,0.851,3.568
0,0,34.4,25.7,30.05,3,110,5.983,1.764
0,0,31.1,24.6,27.85,3,110,20.731,5.995
0,0,36.3,26.7,31.5,3,120,17.551,0.811
0,0,32.1,26.7,29.4,3,60,11.17,8.325
0,0,33.5,24.9,29.2,3,90,16.901,0.186
0,0,36.8,27.6,32.2,3,120,5.632,2.782
0,0,31.9,23.3,27.6,3,110,2.989,0.61
0,0,31.4,25,28.2,1,100,15.294,7.681
0,0,35.5,28.4,31.95,3,110,3.106,2.026
0,0,30.9,26.6,28.75,4,220,17.506,0.918
0,0,33.7,24.8,29.25,3,70,6.516,1.927
0,0,35.5,26.1,30.8,3,110,19.471,5.989
0,0,32.8,24.6,28.7,2,120,18.149,39.421
0,0,34.5,27.1,30.8,3,110,2.404,0.942
0,0,34.2,26.1,30.15,5,110,24.295,4.086
0,0,30.8,24.6,27.7,3,70,41.243,1.979
0,0,30.1,24.8,27.45,2,310,14.763,0.581
0,0,30.5,26.1,28.3,2,260,8.69,3.071
0,0,34.3,25.3,29.8,4,110,3.471,4.361
0,0,32.5,24.2,28.35,3,100,4.734,2.902
0,0,36.1,27.4,31.75,3,110,9.117,0.796
0,0,31.5,26.2,28.85,3,220,28.223,2.657
0,0,35.5,27.2,31.35,3,140,26.632,1.37
0,0,33.2,26.9,30.05,4,260,3.502,1.149
0,0,30,25.5,27.75,3,250,9.595,1.17
0,0,31.3,25.8,28.55,3,250,3.853,0.256
0,0,32.2,24.9,28.55,3,60,3.669,1.609
0,0,32.5,24,28.25,3,60,2.446,1.551
0,0,31.9,24.3,28.1,2,70,6.356,1.244
0,0,30.6,23.8,27.2,2,280,2.065,12.559
0,0,33.9,26.8,30.35,4,70,0.381,10.753
0,0,34,26.7,30.35,3,100,2.382,5.8
0,0,34.8,26.7,30.75,4,100,2.901,0.823
0,0,33.8,24.1,28.95,4,120,2.653,5.079
0,0,33.1,23.1,28.1,4,70,9.431,7.712
0,0,35.2,26.5,30.85,4,110,14.008,4.526
0,0,35.2,27.3,31.25,3,140,10.272,0.5
0,0,36,27.9,31.95,3,130,23.736,3.778
0,0,30.4,23.4,26.9,2,120,2.178,2.243
0,0,32.3,24.4,28.35,3,120,5.781,2.454
0,0,32.6,24.6,28.6,2,130,0.415,0.771
0,0,31.4,26.5,28.95,4,250,2.791,0.573
0,0,36.7,26.9,31.8,3,120,7.149,0.715
0,0,32,24.5,28.25,3,90,2.082,2.736
0,0,32,24.5,28.25,2,50,25.039,0.638
0,0,33.8,25.6,29.7,4,130,8.602,6.751
0,0,33.1,26.4,29.75,2,90,2.943,2.562
0,0,32.9,23.7,28.3,3,130,4.125,0.69
0,0,29.9,24,26.95,3,10,26.327,1.209
0,0,33.1,26.2,29.65,3,60,1.934,1.664
0,0,31.4,24.7,28.05,2,60,34.606,3.599
0,0,33,25.2,29.1,2,100,32.427,1.29
0,0,33.5,26.1,29.8,4,110,4.734,1.811
0,0,37,27,32,2,130,3.774,1.686
0,0,32.3,26.6,29.45,2,80,2.522,0.725
0,0,34.1,24.5,29.3,4,110,4.031,0.634
0,0,31.1,22.4,26.75,4,100,3.563,1.579
0,0,31.7,24.7,28.2,3,100,13.818,0.519
0,0,30.7,24.7,27.7,5,80,26.189,2.513
0,0,32.7,25,28.85,4,110,18.934,10.738
0,0,33.9,25.8,29.85,3,60,2.749,0.586
0,0,30.4,26.1,28.25,2,220,11.455,4.666
0,0,32.1,25.1,28.6,2,130,11.122,1.421
0,0,29.2,22.9,26.05,4,10,9.114,1.44
0,0,29.2,23.2,26.2,2,300,2.523,4.596
0,0,31.3,24.9,28.1,2,120,2.798,2.997
0,0,36,26,31,4,110,2.878,2.481
0,0,32.1,27.4,29.75,5,250,18.955,2.169
0,0,33.8,23.8,28.8,1,50,32.029,18.795
0,0,32.9,22.8,27.85,1,120,2.611,0.064
0,0,34.2,24.8,29.5,1,290,42.767,5.566
0,0,31.7,23.9,27.8,1,340,4.267,1.292
0,0,32.4,23.5,27.95,1,100,68.464,2.223
0,0,30,21.5,25.75,2,40,29.56,3.996
0,0,33,23.3,28.15,1,40,6.35,0.286
0,0,33,23,28,2,20,52.864,2.874
0,0,32.4,25,28.7,1,220,13.84,30.843
0,0,32,24.2,28.1,1,30,41.966,11.861
0,0,30.5,23.2,26.85,1,260,40.741,2.76
0,0,31.4,21.6,26.5,1,40,10.563,0.171
0,0,31,23,27,2,360,3.786,2.757
0,0,30.5,22,26.25,1,70,18.946,20.223
0,0,32.6,24.2,28.4,1,160,5.428,2.908
0,0,31.7,23.4,27.55,1,220,6.803,10.518
0,0,30.3,22.5,26.4,1,140,7.307,0.994
0,0,35.6,25.2,30.4,1,100,13.106,12.933
0,0,30,20.9,25.45,1,130,30.205,6.284
0,0,31,22,26.5,1,100,50.239,0.384
0,0,33.6,23.6,28.6,1,80,8.141,0.522
0,0,34.6,26,30.3,2,360,-1.1,0
0,0,31.8,21,26.4,2,330,41.034,14.052
0,0,34.7,24.2,29.45,2,150,40.475,2.527
0,0,33.6,21.9,27.75,1,20,24.571,0.526
0,0,32.8,23.5,28.15,1,40,7.356,2.346
0,0,35.7,26.6,31.15,1,130,37.261,2.708
0,0,33.8,25.4,29.6,2,120,9.82,2.566
0,0,35,24.5,29.75,1,90,66.134,5.781
0,0,33.1,25.4,29.25,1,320,63.572,1.151
0,0,33.1,27.2,30.15,1,290,45.648,3.989
0,0,29.8,21.9,25.85,1,320,10.251,3.902
0,0,34.1,23.8,28.95,1,320,40.251,2.471
0,0,29.6,23.6,26.6,2,40,44.193,2.688
0,0,34.6,24,29.3,1,320,54.269,1.885
0,0,33.2,23.5,28.35,2,40,17.766,1.846
0,0,32.8,23.8,28.3,1,270,44.934,2.213
0,0,32.7,24.1,28.4,2,20,5.405,2.226
0,0,31.1,25.6,28.35,2,30,1.623,3.074
0,0,30.2,23,26.6,1,200,1.046,5.31
0,0,33.2,25.5,29.35,1,40,2.887,8.163
0,0,35.6,26.2,30.9,1,240,74.644,8.858
0,0,31.6,23.7,27.65,1,20,41.586,2.508
0,0,33.4,25.8,29.6,2,160,8.692,0.346
0,0,34.2,23.8,29,1,50,15.85,0.224
0,0,29.7,20.6,25.15,1,340,7.371,2.059
0,0,29.8,25.4,27.6,1,220,44.518,2.076
0,0,32.8,24.7,28.75,2,240,0.432,3.073
0,0,30.2,21.5,25.85,2,90,1.925,0.92
0,0,32,24.6,28.3,1,260,67.74,0
0,0,31.7,21,26.35,1,60,11.518,2.004
0,0,35,24.5,29.75,1,160,20.087,2.484
0,0,30.2,24.4,27.3,1,200,67.107,4.558
0,0,33.4,25.4,29.4,1,290,9.534,1.538
0,0,32,25.5,28.75,1,180,44.971,4.536
0,0,32.4,25.2,28.8,2,230,18.611,1.188
0,0,31.5,22.6,27.05,1,340,72.692,6.636
0,0,30.2,19.8,25,2,40,17.408,8.389
0,0,33.8,23,28.4,2,320,64.414,2.124
0,0,33.4,24.2,28.8,2,160,20.962,5.041
0,0,31.2,20.6,25.9,1,240,43.405,3.287
0,0,33.4,22.8,28.1,2,120,59.933,0.398
0,0,33.3,24,28.65,1,20,8.72,2.561
0,0,30.8,22.1,26.45,1,360,10.4,4.489
0,0,32.4,24.4,28.4,2,330,10.761,0.163
0,0,34.8,26.5,30.65,1,140,69.419,0.932
0,0,33.4,25.5,29.45,1,20,0.264,2.197
0,0,32.8,24.2,28.5,1,20,83.649,0.622
0,0,34.6,25.7,30.15,2,170,25.092,0.026
0,0,33,24.8,28.9,1,80,40.446,2.933
0,0,30,22,26,1,290,50.945,5.194
0,0,34.9,26,30.45,1,20,68.809,3.619
0,0,31,21.5,26.25,2,40,13.164,5.02
0,0,31.9,24.2,28.05,1,140,-0.306,2.314
0,0,32.4,25.1,28.75,1,360,54.124,7.969
0,0,30.4,23.8,27.1,1,60,43.368,10.47
0,0,33.1,24,28.55,2,330,52.752,6.773
0,0,32.8,21.9,27.35,1,70,57.811,0.302
0,0,34.8,25.2,30,1,320,12.013,5.431
0,0,32,25,28.5,1,270,5.899,1.722
0,0,33.8,24.7,29.25,1,30,10.461,1.395
0,0,32.2,25.4,28.8,1,270,42.239,2.3
0,0,32.2,22.8,27.5,1,300,55.414,4.405
0,0,32.3,23,27.65,1,120,5.868,5.079
0,0,29.5,22,25.75,3,320,89.076,0.798
0,0,32,22.9,27.45,2,350,8.069,0.348
0,0,36.8,24.8,30.8,1,130,27.959,0.286
0,0,33.8,24,28.9,1,110,27.155,1.988
0,0,31.6,22.5,27.05,2,320,3.053,1.986
0,0,30.5,24.9,27.7,1,260,52.102,0.893
0,0,31.2,22.9,27.05,1,20,13.911,3.474
0,0,34.9,25,29.95,1,140,25.913,1.328
0,0,31.6,23,27.3,1,140,63.565,3.409
0,0,31.6,24.8,28.2,1,350,28.172,0.905
0,0,30.8,23,26.9,1,280,11.777,3.286
0,0,30.7,23,26.85,2,40,25.287,9.597
0,0,36.6,25.8,31.2,1,140,5.467,0.768
0,0,29.5,22.4,25.95,1,100,7.21,0.029
0,0,33.8,23,28.4,1,130,2.07,18.63
0,0,29.2,21.4,25.3,2,20,74.428,10.283
0,0,33.2,23.2,28.2,1,30,48.528,0.853
0,0,32.8,22,27.4,1,150,57.978,1.094
0,0,32.5,24.2,28.35,1,90,10.545,5.529
0,0,33.6,24.8,29.2,2,20,4.618,4.998
0,0,33.9,23.7,28.8,2,90,7.44,0.495
0,0,34.7,24.2,29.45,2,80,17.068,2.159
0,0,34.1,23.6,28.85,1,120,47.403,19.897
0,0,35.4,26,30.7,2,120,4.134,0.488
0,0,34.9,22.6,28.75,1,100,37.681,0.659
0,0,32.5,24.8,28.65,2,140,10.741,1.336
0,0,31.6,23.4,27.5,1,90,73.806,2.616
0,0,30.6,22.5,26.55,1,40,5.309,2.725
0,0,33.3,23.7,28.5,1,160,39.989,3.244
0,0,31.8,22.7,27.25,2,60,9.837,0.766
0,0,32.3,24.2,28.25,2,40,34.362,4.284
0,0,33.4,23,28.2,1,130,9.269,5.965
0,0,32.6,23,27.8,1,160,52.146,2.129
0,0,33.4,21.8,27.6,2,20,17.242,5.068
0,0,33.1,22.6,27.85,1,30,16.188,0.512
0,0,34,22.5,28.25,2,290,6.648,0.451
0,0,33.3,23.8,28.55,1,90,71.706,1.268
0,0,32.8,24.3,28.55,1,120,12.139,2.234
0,0,32,22.5,27.25,1,40,33.343,2.107
0,0,30.3,23.2,26.75,1,360,67.98,1.407
0,0,31.5,24.6,28.05,1,220,10.832,3.357
0,0,33,24.5,28.75,1,60,3.455,6.879
0,0,32.9,23.1,28,1,20,33.789,1.82
0,0,33.9,24.6,29.25,1,40,8.648,10.333
0,0,34.5,24.6,29.55,1,260,58.236,0.964
0,0,34.2,24.8,29.5,1,120,24.808,1.826
0,0,34.8,23.8,29.3,1,220,51.194,1.579
0,0,33.5,22,27.75,1,180,65.456,2.358
0,0,31.8,22.8,27.3,1,250,71.594,5.854
0,0,33.3,20.4,26.85,2,130,69.669,0.859
0,0,30.7,21.4,26.05,1,40,33.541,27.396
0,0,32.6,24.7,28.65,1,80,49.152,7.185
0,0,29,24.7,26.85,2,270,0.702,4.923
0,0,33.6,27.4,30.5,3,90,2.208,1.268
0,0,31.4,26.5,28.95,3,250,0.557,5.492
0,0,31.2,24.6,27.9,2,200,1.163,11.628
0,0,29.4,23.4,26.4,2,90,1.611,0.255
0,0,35.2,27,31.1,1,200,0.838,0.866
0,0,33.7,27.5,30.6,1,270,0.412,0.542
0,0,33,25,29,3,270,-0.075,5.683
0,0,32.1,25.8,28.95,3,250,-0.7,0
0,0,34,26.5,30.25,3,110,1.644,10.372
0,0,30.3,23.7,27,2,90,-1,-1
0,0,34,27,30.5,2,180,-0.184,0.604
0,0,30.8,25.8,28.3,2,250,3.498,2.078
0,0,30.9,24,27.45,2,90,8.793,2.808
0,0,29.5,24.4,26.95,3,40,-0.71,0
