FLOOD_HEIGHT,RAINFALL,TMAX,TMIN,TMEAN,WIND_SPEED,WIND_DIRECTION,ELEVATION,SLOPE
0,0,33,26.5,29.8,2,270,1.375,1.077
0,0,31,24.3,27.7,3,360,3.849,5.623
0,0,31.7,24.8,28.3,3,270,3.321,0.898
0,0,34.5,28.3,31.4,3,250,3.236,0.979
0,0,32,27,29.5,3,250,0.992,1.849
0,0,33,24.2,28.6,2,320,3.317,0.965
0,0,31.2,25.4,28.3,2,270,0.781,0.484
0,0,28.7,23.8,26.3,2,360,0.984,1.25
0,0,29,24.4,26.7,2,250,0.194,2.822
0,0,30.5,24,27.3,2,40,2.558,1.202
0,0,34.5,26,30.3,3,140,0.698,1.625
0,0,31.5,24.8,28.2,2,270,0.699,4.189
0,0,32,25.3,28.7,2,140,0.682,1.291
0,0,33,24.4,28.7,3,290,1.487,2.285
0,0,34.2,27.4,30.8,2,290,1.172,1.59
0,0,32.6,25.3,29,2,290,1.16,0.655
0,0,30,25,27.5,2,220,1.19,1.46
0,0,33.7,28,30.9,2,290,1.19,1.46
0,0,30.6,25.4,28,3,110,1.113,1.1
0,0,35.6,27.3,31.5,3,160,1.118,1.102
0,0,31,25,28,2,20,0.764,1.181
0,0,29,22.2,25.6,3,340,1.676,0.349
0,0,32.2,25,28.6,2,90,1.844,0.546
0,0,33,26.8,29.9,2,250,2.355,4.888
0,0,29.5,23,26.3,2,270,2.447,1.362
0,0,34.6,28,31.3,3,140,0.158,10.699
0,0,34.2,26.5,30.4,3,270,-0.306,8.527
0,0,30.5,23.6,27,2,110,0.086,1.161
0,0,36,28.2,32.1,3,180,3.355,0.999
0,0,32.5,26.5,29.5,3,250,1.109,0.349
0,0,34.2,25.2,29.7,3,250,0.87,0.912
0,0,32,26,29,3,250,0.955,1.362
0,0,33.4,28.3,30.9,3,250,1.378,1.42
0,0,34,26,30,3,270,3.356,5.464
0,0,34.4,25,29.7,3,110,3.033,3.766
0,0,34,26,30,4,180,2.513,0.263
0,0,34,28,31,3,140,0.867,0.529
0,0,31.5,24.4,28,2,250,0.753,0.311
0,0,31.8,24.8,28.3,3,180,2.447,1.362
0,0,34.8,26,30.4,3,160,1.033,0.713
0,0,34,25.6,29.8,3,290,0.946,0.374
0,0,33.1,26.4,29.8,3,320,0.807,3.371
0,0,31,25.8,28.4,3,180,1.342,1.401
0,0,32,24,28,2,70,1.018,0.68
0,0,31.6,25,28.3,3,110,2.255,0.695
0,0,28.7,23,25.9,3,250,0.043,9.808
0,0,33.4,26.4,29.9,2,320,1.326,1.318
0,0,31,24.8,27.9,3,40,1.594,0.38
0,0,31.2,25.6,28.4,3,290,1.086,1.132
0,0,34.5,28,31.3,4,160,1.368,0.092
0,0,32,25.5,28.8,3,40,2.526,1.083
0,0,33.4,26.7,30.1,5,250,1.022,3.035
0,0,32.8,27,29.9,3,250,1.515,1.932
0,0,29.9,24.4,27.1,2,110,1.712,2.76
0,0,27,24.4,25.7,2,360,1.238,2.183
0,0,31.3,24.8,28.1,2,250,0.694,2.503
0,0,35,28.2,31.6,3,250,1.07,1.878
0,0,34.5,27.6,31,3,250,3.464,0.792
0,0,33,25,29,4,90,0.391,2.132
0,0,31,25.2,28.1,3,20,0.525,0.872
0,0,32.6,25.5,29.1,3,90,0.846,0.586
0,0,32.1,25.8,28.95,2,50,,
0,0,29.3,22,25.65,3,100,4.67,5.166
0,0,32.8,24.2,28.5,3,100,2.408,0.626
0,0,29.3,25.2,27.25,1,190,3.553,2.681
0,0,29.8,23.2,26.5,2,270,3.312,1.538
0,0,30.4,24.1,27.25,3,110,4.375,1.182
0,0,30.3,24.5,27.4,3,30,2.453,6.243
0,0,32.8,26.9,29.85,3,260,15.227,2.23
0,0,36.2,29.1,32.65,3,120,,
0,0,28.2,20.6,24.4,2,90,9.948,1.46
0,0,32.9,23,27.95,4,120,2.875,0.699
0,0,33,25.5,29.25,2,90,2.647,0.455
0,0,34.6,24.8,29.7,3,120,9.579,0.951
0,0,32.5,23.8,28.15,2,110,6.817,1.262
0,0,32.5,23.3,27.9,4,110,,
0,0,34.2,25.7,29.95,3,130,1.89,1.18
0,0,30.3,25.6,27.95,4,230,3.616,0.104
0,0,32.7,24,28.35,3,120,18.776,1.902
0,0,34.8,26.4,30.6,3,130,12.4,30.479
0,0,35.9,27.1,31.5,3,120,3.263,2.821
0,0,31.4,26.1,28.75,2,280,4.274,32.616
0,0,31.3,25.1,28.2,3,120,4.881,0.191
0,0,32.5,26.4,29.45,4,110,3.341,0.566
0,0,34.3,25.2,29.75,4,120,2.801,0.824
0,0,33.8,26.5,30.15,3,140,2.351,0.248
0,0,32.7,26,29.35,5,110,4.109,0.649
0,0,37.3,27.1,32.2,3,120,4.109,0.649
0,0,30.3,23.1,26.7,2,110,4.109,0.649
0,0,31.6,25,28.3,2,130,2.015,1.54
0,0,31,22.9,26.95,2,120,2.344,0.07
0,0,35.7,26.4,31.05,2,290,2.344,0.07
0,0,32,23.8,27.9,2,140,2.344,0.07
0,0,31.7,24.1,27.9,2,120,2.151,1.143
0,0,33.6,25.3,29.45,4,120,1.997,1.285
0,0,31.1,26.7,28.9,5,260,,
0,0,30.7,26.3,28.5,4,260,5.449,3.835
0,0,37.2,27.8,32.5,4,120,1.763,0.41
0,0,31.7,25.7,28.7,2,140,2.78,2.631
0,0,32.2,22.2,27.2,3,110,,
0,0,28.8,22,25.4,2,270,2.075,0.619
0,0,31.7,26.9,29.3,5,250,6.625,11.565
0,0,31.9,21.7,26.8,2,130,1.271,2.458
0,0,30.2,21.5,25.85,2,120,,
0,0,32.9,25.6,29.25,4,110,3.482,3.981
0,0,31.5,26.3,28.9,3,270,2.589,4.625
0,0,33,26,29.5,2,120,3.351,1.551
0,0,36.8,26.7,31.75,3,130,,
0,0,30.9,21.6,26.25,3,110,7.869,0.779
0,0,33.1,25.6,29.35,3,190,11.333,1.226
0,0,32.7,28,30.35,4,260,,
0,0,30.7,24.6,27.65,2,30,,
0,0,31.2,23.1,27.15,3,100,14.494,2.173
0,0,29.3,21.4,25.35,2,240,3.55,0.167
0,0,28.8,22.1,25.45,4,110,4.57,2.5
0,0,27.4,24.1,25.75,2,30,13.382,0.286
0,0,31.8,23.4,27.6,2,120,8.573,0.717
0,0,28.3,20,24.2,2,40,33.112,0.251
0,0,35.5,24.9,30.2,1,200,5.308,0.148
0,0,32,25.1,28.5,2,220,35.618,1.317
0,0,31,19.5,25.3,1,40,3.633,0.906
0,0,31,23.4,27.2,1,360,15.744,1.627
0,0,31.6,21,26.3,1,340,40.505,1.388
0,0,35.9,26.8,31.4,1,270,37.613,1.742
0,0,36,26.9,31.5,1,180,6.343,1.657
0,0,34.5,24.1,29.3,1,340,18.179,3.569
0,0,28.6,21.3,25,1,340,4.404,2.634
0,0,34.9,23.6,29.3,2,140,32.313,0.728
0,0,27.8,19.2,23.5,1,160,6.328,2.587
0,0,32.5,21.7,27.1,2,140,57.274,2.907
0,0,31.1,22.8,27,2,360,30.58,0.774
0,0,27.6,19.7,23.7,1,320,9.637,2.868
0,0,30.5,22.3,26.4,1,140,4.925,5.637
0,0,29.5,22,25.8,1,340,20.113,0.94
0,0,35.3,25.3,30.3,1,220,2.883,7.543
0,0,36.5,26,31.3,1,140,7.791,2.275
0,0,32.4,22,27.2,1,360,3.155,1.069
0,0,30.8,22.9,26.9,1,40,21.059,1.894
0,0,34.2,23.5,28.9,1,40,2.681,2.973
0,0,36.2,24.7,30.5,1,180,40.171,1.719
0,0,31.1,20.5,25.8,1,180,41.885,2.053
0,0,31.7,21,26.4,1,360,3.912,2.283
0,0,31.3,21.8,26.6,1,250,4.244,1.633
0,0,32.8,22.5,27.6,1,220,48.367,0.871
0,0,34.5,25,29.8,1,210,40.643,0.06
0,0,32.5,24,28.3,1,20,8.076,6.162
0,0,35.7,22.6,29.2,1,40,5.702,5.214
0,0,32.8,24.3,28.5,1,40,5.703,0.66
0,0,31.7,26.8,29.3,2,220,5.02,1.748
0,0,30.1,20.9,25.5,1,360,15.44,1.442
0,0,32.2,22,27.1,1,160,15.701,0.937
0,0,35.5,25.5,30.5,1,320,42.08,1.9
0,0,35.6,25,30.3,1,40,3.888,0.788
0,0,32.1,20.9,26.5,2,360,40.487,1.598
0,0,34.5,24.4,29.5,1,360,9.824,6.253
0,0,33.6,21.6,27.6,1,140,50.445,0.891
0,0,31.7,26.5,29.1,2,220,38.359,0.937
0,0,30,19,24.5,1,180,13.365,7.892
0,0,33.1,25.5,29.3,1,220,6.221,0.201
0,0,32.6,25.5,29.1,1,220,15.918,1.037
0,0,34.2,26.5,30.4,1,200,17.979,3.623
0,0,34.2,23.1,28.7,1,140,15.918,1.037
0,0,30.5,19.5,25,1,320,15.918,1.037
0,0,36.6,26.3,31.5,1,220,6.221,0.201
0,0,31,23.9,27.5,1,360,4.788,1.469
0,0,30.5,19.4,25,1,360,,
0,0,35.9,26.8,31.4,1,110,32.956,1.395
0,0,28.4,16.9,22.6,2,360,7.353,0.792
0,0,33.7,25.7,29.7,2,180,16.199,0.634
0,0,33.2,23.6,28.4,2,90,55.428,7.413
0,0,31.8,24,27.9,1,40,4.388,11.518
0,0,32.6,24.7,28.7,2,140,11.542,0.581
0,0,32.3,22.8,27.5,1,40,39.587,0.909
0,0,33.4,23.5,28.5,1,360,2.024,0.859
0,0,31.1,20.5,25.8,1,40,16.043,1.039
0,0,27.7,18.4,23,2,360,7.251,3.361
0,0,29.6,24.9,27.3,1,220,9.693,0.937
0,0,31.3,23.3,27.3,1,140,6.281,1.312
0,0,30,20.3,25.2,1,180,6.363,2.59
0,0,32.5,22.4,27.5,1,40,2.64,1.666
0,0,34.5,24.5,29.5,1,40,8.172,21.032
0,0,31.5,21.5,26.5,1,270,4.991,1.938
0,0,35,23.9,29.5,1,220,5.825,0.768
0,0,35.6,24.2,29.9,1,140,51.372,3.407
0,0,34,24.6,29.3,2,40,32.499,1.598
0,0,34.9,25,30,2,340,40.888,0.75
0,0,32.9,25.5,29.2,1,220,5.432,0.363
0,0,34.2,25.6,29.9,1,340,17.425,2.469
0,0,28.8,19.7,24.3,1,200,20.381,1.921
0,0,32.7,22,27.4,1,40,34.841,0.132
0,0,32.6,23.4,28,1,320,35.291,2.552
0,0,29.5,22.5,26,2,360,41.027,0.67
0,0,35.2,24.2,29.7,2,180,59.883,2.395
0,0,32.6,26.8,29.7,2,220,57.653,1.125
0,0,35.2,26.3,30.8,1,40,64.8,5.517
0,0,34.2,25.8,30,1,360,57.023,0.528
0,0,30.4,19.7,25,1,40,57.653,1.125
0,0,36.7,25.5,31.1,2,140,59.843,0.264
0,0,27.5,18.7,23.1,1,90,75.783,0.751
0,0,33.7,26,29.9,2,270,37.281,0.325
0,0,34.7,24.4,29.5,1,180,40.977,0.641
0,0,29.2,17.5,23.4,2,340,41.027,0.67
0,0,33.5,23.8,28.7,1,270,33.31,1.815
0,0,32.1,24,28.1,2,220,44.211,39.746
0,0,29.5,21.5,25.5,1,360,44.211,39.746
0,0,32.2,25,28.6,1,360,45.96,0.214
0,0,33.4,22.5,28,1,360,4.959,1.017
0,0,35.3,26,30.6,1,70,44.211,39.746
0,0,33.4,26.1,29.8,1,360,28.327,2.311
0,0,28.5,19.5,24,1,340,38.031,2.068
0,0,32.5,25.4,29,1,290,2.661,2.01
0,0,35,22.8,28.9,2,140,5.803,6.724
0,0,30.5,22.6,26.5,1,360,32.434,0.988
0,0,31.7,22.8,27.3,1,340,32.477,0.915
0,0,33.4,26.8,30.1,1,220,33.848,1.649
0,0,32.5,22.3,27.4,1,220,10.438,0.356
0,0,32.9,21.5,27.2,1,320,10.607,0.721
0,0,33.1,25.8,29.5,2,220,4.983,0.67
0,0,33,25.3,29.2,2,220,56.188,2.723
0,0,28.5,20.5,24.5,1,40,6.622,4.409
0,0,32.4,24.5,28.5,1,340,15.542,0.141
0,0,33.8,20.3,27,1,70,40.598,49.115
0,0,33.5,21.1,27.3,1,320,31.411,3.002
0,0,33.4,23.9,28.7,1,110,21.678,2.043
0,0,30.4,20.8,25.6,2,40,46.357,3.027
0,0,35.8,24.1,30,1,180,24.373,0.18
0,0,32.9,21.3,27.1,1,140,21.629,0.839
0,0,29,18.9,24,1,140,0.386,1.9
0,0,36.4,25.8,31.1,1,140,0.151,2.086
0,0,35,23.5,29.3,1,180,10.148,1.855
0,0,32,24.9,28.5,3,220,1.668,3.736
0,0,32,25,28.5,2,40,1.671,1.235
0,0,27.2,24.1,25.7,2,360,,
0,0,27.8,19.7,23.8,1,340,16.459,1.61
0,0,32.9,24,28.5,1,140,1.41,2.22
0,0,33,22.5,27.8,1,220,3.32,0.368
0,0,29.7,23.5,26.6,1,360,20.856,2.389
0,0,29.7,24,26.9,1,140,16.051,1.293
0,0,35.6,25.6,30.6,1,140,2.988,22.278
0,0,30,22.5,26.3,1,40,57.434,2.594
0,0,30.1,19.7,24.9,2,40,67.774,8.914
0,0,35.1,24,29.6,1,140,15.897,1.791
0,0,33.1,20.7,26.9,1,20,41.365,3.147
0,0,33.8,24.5,29.1,1,90,15.558,0.435
0,0,32.5,24.2,28.4,1,40,40.381,1.555
0,0,32.5,23.6,28,1,360,39.949,4.603
0,0,35.3,24.6,30,2,140,7.034,9.66
0,0,31.9,21.5,26.7,1,360,6.041,1.329
0,0,28.2,23.7,26,3,360,0.717,5.975
0,0,35.6,22.8,29.2,1,220,39.312,5.347
0,0,30.5,19.3,24.9,1,40,7.073,1.277
0,0,36.5,27.8,32.2,1,180,7.041,1.415
0,0,32.9,24.2,28.6,1,40,12.027,3.376
0,0,29.7,21.7,25.7,1,360,8.8,26.783
0,0,31.7,23.4,27.5,1,20,13.422,2.361
0,0,28,21.2,24.6,1,360,41.049,2.479
0,0,30.2,23.6,26.9,1,360,3.275,0.633
0,0,32,23.8,27.9,1,20,3.509,2.217
0,0,35,24.8,29.9,1,140,54.853,10.56
0,0,35,25.3,30.2,1,200,6.39,1.709
0,0,30.5,19.2,24.9,1,270,59.049,2.619
0,0,31.5,22,26.8,1,360,54.203,2.691
0,0,34.3,24.6,29.5,1,180,52.994,2.674
0,0,29.6,17.8,23.7,1,360,4.213,4.108
0,0,32.7,22.6,27.7,1,360,40.937,0.82
0,0,32.3,23.7,28,1,340,4.789,9.821
0,0,33.5,25.8,29.7,1,270,6.281,1.312
0,0,32.9,24.7,28.8,1,340,10.344,1.47
0,0,34.3,26.2,30.3,1,220,36.664,1.792
0,0,35.3,23.2,29.3,2,360,4.172,5.391
0,0,33.7,20.7,27.2,2,140,21.162,0.365
0,0,29.8,22.3,26.1,2,40,32.705,0.988
0,0,31.5,21.9,26.7,1,360,9.047,5.245
0,0,29.7,21,25.4,1,40,4.16,6.943
0,0,32.5,20.5,26.5,1,140,32.493,1.12
0,0,30.2,19,24.6,1,20,40.478,0.871
0,0,32.1,24.6,28.4,1,140,33.076,2.21
0,0,28.8,19.4,24.1,2,360,29.64,3.879
0,0,33.8,23.7,28.8,1,250,16.935,2.957
0,0,31.8,22.5,27.2,1,320,57.753,2.893
0,0,31.9,20.7,26.3,1,270,40.887,0.81
0,0,34.5,24.3,29.4,1,110,15.547,1.243
0,0,31.2,20.5,25.9,1,40,54.203,2.691
0,0,34.5,22.1,28.3,1,90,39.036,0.168
0,0,29.5,19.8,24.7,1,360,33.305,0.348
0,0,33.4,20.1,26.8,1,70,4.112,0.281
0,0,31,22.2,26.6,1,360,4.345,1.075
0,0,30,26,28,1,200,3.228,1.327
0,0,31.9,23.1,27.5,1,140,,
0,0,34.5,23.8,29.2,1,220,4.735,2.53
0,0,27.4,20.7,24,1,360,1.582,2.263
0,0,32,20,26,1,340,2.606,4.134
0,0,33,24.2,28.6,2,360,17.57,1.357
0,0,32,24.6,28.3,1,250,56.165,8.317
0,0,31.5,22.2,26.9,1,140,40.285,1.734
0,0,31.9,23.4,27.6,1,20,5.032,1.934
0,0,31.6,19.5,25.5,1,40,0.483,0.205
0,0,32.9,21.8,27.4,2,110,2.312,3.575
0,0,32,25,28.5,1,220,4.015,4.781
0,0,34,26,30,4,110,1.492,1.354
0,0,32.8,25,28.9,2,290,0.839,1.347
0,0,29.9,23.2,26.5,2,90,0.927,2.27
0,0,27.2,21,24.1,3,20,-3.952,23.149
0,0,31,25.7,28.4,4,220,2.832,3.332
0,0,30,23,26.5,2,250,3.157,0.57
0,0,34.6,27,30.8,2,270,2.89,0.651
0,0,31.5,24.5,28,2,250,2.529,0.398
0,0,33.8,26,29.9,3,270,0.251,0.573
0,0,31.6,24.5,28,3,40,1.186,0.614
0,0,32.5,24.5,28.5,2,40,0.755,1.07
0,0,34.3,26.3,30.3,2,270,9.072,0.828
0,0,33.2,26.5,29.9,2,270,1.241,0.368
0,0,30,23,26.5,2,250,2.18,1.017
0,0,31.8,25.6,28.7,3,220,0.956,1.465
0,0,31,22.8,26.9,1,250,1.094,1.643
0,0,35,27,31,3,270,0.616,0.267
0,0,32.6,23,27.8,3,140,0.41,1.966
0,0,32.5,26.2,29.4,4,250,3.167,1.713
0,0,29,21,25,2,250,3.266,8.61
0,0,30.4,23.1,26.8,3,250,2.012,0.004
0,0,32,25,28.5,4,250,0.945,2.567
0,0,31.8,24.5,28.2,2,220,1.721,0.226
0,0,32.2,26,29.1,4,250,3.84,1.088
0,0,32.4,25,28.7,3,70,2.474,0.583
0,0,32.5,24,28.3,2,140,0.884,1.428
0,0,31,25.3,28.2,3,250,0.854,0.948
0,0,32.5,26.2,29.4,3,250,1.728,0.395
0,0,36,27,31.5,3,270,2.083,1.519
0,0,35.5,26,30.8,6,250,2.329,1.002
0,0,31.6,22.7,27.2,3,290,2.796,1.131
0,0,30,20.5,25.3,4,360,3.243,1.852
0,0,28.5,21.6,25,2,250,2.921,1.482
0,0,32.7,26.5,29.6,4,220,2.816,4.474
0,0,30.5,23.3,26.9,2,250,2.84,1.183
0,0,33,25,29,2,90,2.083,1.519
0,0,32.5,25,28.8,2,20,2.329,1.002
0,0,31.5,24,27.8,3,320,2.292,1.716
0,0,33.4,26.3,29.9,2,250,3.257,0.152
0,0,35.6,27.2,31.4,3,160,3.243,1.852
0,0,31.6,23.1,27.4,2,360,6.806,1.031
0,0,32,25,28.5,2,250,0.562,0.742
0,0,30,22,26,2,250,1.212,0.343
0,0,36.3,27.5,31.9,3,140,2.213,3.039
0,0,28.4,20,24.2,2,250,2.253,1.837
0,0,33.5,26.5,30,3,270,2.552,1.432
0,0,32.5,24.5,28.5,3,90,3.062,0.929
0,0,30.5,24.5,27.5,2,40,4.822,0.834
0,0,36,26.8,31.4,4,250,0.497,8.392
0,0,33,26.5,29.8,3,250,-0.121,0.805
0,0,30,22.4,26.2,3,20,2.463,0.898
0,0,36,27,31.5,3,270,0.592,20.178
0,0,33.7,26.2,30,2,270,3.218,1.041
0,0,34.2,25,29.6,3,250,2.552,2.035
0,0,32,26.5,29.3,4,250,0.846,2.187
0,0,33,25,29,3,290,1.041,0.595
0,0,31.6,24,27.8,3,270,0.916,2.451
0,0,35.3,26.5,30.9,4,90,1.489,0.641
0,0,33.2,25.4,29.3,3,250,1.435,0.329
0,0,30.5,22.8,26.7,3,320,2.214,6.696
0,0,31.4,24,27.7,2,110,2.493,2.78
0,0,28.6,21.7,25.2,2,40,1.217,3.112
0,0,30,25,27.5,3,20,-0.22,0.962
0,0,29.5,23,26.3,2,250,1.69,0.962
0,0,36.8,27.8,32.3,2,270,2.351,0.972
0,0,35.5,27,31.3,3,250,3.402,0.304
0,0,32,26,29,3,200,1.965,0.71
0,0,31.5,25,28.3,3,250,2.103,2.761
0,0,32.4,24.9,28.7,3,340,1.649,1.811
0,0,33.5,26,29.8,3,90,0.848,2.952
0,0,28,21.1,24.5,2,220,0.953,2.652
0,0,32.6,26,29.3,4,250,5.667,2.17
0,0,30,23,26.5,2,250,1.771,0.203
0,0,32.5,25,28.8,2,40,2.76,2.01
0,0,36,26.5,31.3,3,110,2.572,0.407
0,0,33,26,29.5,4,220,2.763,0.831
0,0,31,24.8,27.9,2,250,2.596,0.499
0,0,32,26,29,4,250,2.263,2.754
0,0,31,24.2,27.6,3,40,2.253,8.988
0,0,30,21.8,25.9,2,250,1.965,0.71
0,0,32.5,24.5,28.5,2,250,2.333,1.569
0,0,30.2,22.9,26.5,2,160,0.828,3.14
0,0,28,22,25,2,320,0.775,3.485
0,0,29.5,22,25.8,2,250,1.514,1.086
0,0,33,25,29,3,160,1.477,1.082
0,0,33,26,29.5,3,270,1.108,2.998
0,0,32.5,26,29.3,3,250,3.26,0.456
0,0,36.8,27,31.9,3,200,3.321,0.898
0,0,34.8,26.8,30.8,2,250,3.306,1.812
0,0,30.5,23.8,27.2,2,290,1.139,1.903
0,0,32.4,24.3,28.4,2,250,0.756,0.811
0,0,35,26.2,30.6,2,250,3.317,0.965
0,0,29,22,25.5,2,290,2.276,1.095
0,0,29.5,23,26.3,2,250,2.661,0.627
0,0,31.5,25,28.3,2,270,0.98,2.34
0,0,33.6,25,29.3,3,110,0.506,8.41
0,0,28.5,22,25.3,2,90,0.194,2.822
0,0,28.2,19.8,24,2,40,2.558,1.202
0,0,29.5,23,26.3,2,20,0.767,0.961
0,0,27.5,22.4,25,2,290,0.752,2.219
0,0,30,25,27.5,2,250,1.188,2.892
0,0,32,24,28,3,70,0.699,4.189
0,0,30,24,27,4,20,1.148,0.801
0,0,31.7,24,27.9,3,250,0.81,0.961
0,0,32,25,28.5,2,110,1.157,3.974
0,0,35,26.2,30.6,2,270,0.722,0.801
0,0,31.8,24.5,28.2,3,90,3.317,0.965
0,0,32,25.5,28.8,6,250,3.306,1.812
0,0,33,25.2,29.1,2,250,1.676,0.349
0,0,35.2,26.5,30.9,3,140,1.16,0.655
0,0,34,26,30,4,160,0.904,0.593
0,0,32.5,26,29.3,2,20,1.118,1.102
0,0,29.5,23.5,26.5,3,220,0.961,2.057
0,0,29.2,23.1,26.2,3,250,0.764,1.181
0,0,32,25,28.5,3,250,1.856,4.714
0,0,32.6,24,28.3,3,70,1.676,0.349
0,0,30.3,23.5,26.9,2,270,3.187,0.766
0,0,31,26.2,28.6,3,250,1.113,2.825
0,0,33.6,26.3,30,3,250,1.935,0.832
0,0,30,23.5,26.8,2,220,2.355,4.888
0,0,29,22.1,25.5,3,250,0.158,10.699
0,0,28.4,23.7,26,3,20,-0.289,0.446
0,0,31.5,24.5,28,2,250,2.524,0.566
0,0,32,25,28.5,6,250,3.355,0.999
0,0,34.5,26,30.3,3,160,0.942,3.976
0,0,28,20.6,24.3,2,250,0.955,1.362
0,0,29.3,22.8,26.1,2,220,1.853,5.323
0,0,31.8,23.5,27.7,2,270,0.765,1.775
0,0,32,25,28.5,2,250,1.749,1.699
0,0,33.5,26.5,30,3,250,1.708,1.71
0,0,34.3,26.3,30.3,4,140,1.224,3.528
0,0,31,24,27.5,2,90,3.262,2.528
0,0,32,26,29,3,250,0.867,0.529
0,0,31,24.8,27.9,2,250,0.797,1.38
0,0,37,26.8,31.9,3,140,0.928,3.299
0,0,29.8,21.6,25.7,3,250,0.753,0.311
0,0,29.5,22.2,25.9,3,70,2.447,1.362
0,0,31.8,25,28.4,6,250,1.615,0.982
0,0,34.6,27.2,30.9,3,250,0.932,1.337
0,0,33.4,24.6,29,2,110,0.017,0.772
0,0,28,23.5,25.8,4,20,1.561,0.952
0,0,32.8,24.2,28.5,3,90,0.807,3.371
0,0,33,26,29.5,4,250,0.662,0.757
0,0,31.5,23.8,27.7,3,270,0.971,2.37
0,0,35.8,28,31.9,2,320,2.97,3.353
0,0,29.8,22,25.9,2,250,1.562,0.86
0,0,34.6,25.5,30.1,3,140,1.4,5.146
0,0,35,25.5,30.3,4,180,1.615,0.128
0,0,30.3,23.2,26.8,3,40,1.086,1.132
0,0,31.6,25.5,28.5,5,250,0.469,0.637
0,0,31.2,22.5,26.9,3,250,,
0,0,33.8,27,30.4,2,250,1.022,3.035
0,0,29.6,24,26.8,2,140,0.991,1.301
0,0,26.5,21.5,24,2,90,1.104,1.604
0,0,32,24,28,3,40,1.375,2.001
0,0,36,27,31.5,3,220,1.063,0.763
0,0,32.5,26,29.3,2,270,1.35,0.311
0,0,33,23.9,28.5,3,180,,
0,0,32,25,28.5,2,250,0.076,0.999
0,0,34,26,30,3,250,0.525,0.872
0,0,31.4,24,27.7,1,250,-0.047,0.791
0,0,32.2,23.2,27.7,2,40,0.301,0.188
0,0,29.4,22.7,26.05,2,150,3.147,0.718
0,0,33.7,25.4,29.55,3,110,2.408,0.626
0,0,31.6,24,27.8,2,150,3.553,2.681
0,0,34.2,26.3,30.25,3,110,5.416,0.73
0,0,31.5,23.5,27.5,2,100,2.453,6.243
0,0,30.6,23.2,26.9,3,110,2.821,0.137
0,0,34.7,27.4,31.05,2,140,2.547,0.878
0,0,29.8,23.9,26.85,3,300,1.763,0.41
0,0,29.3,20.8,25.05,3,110,2.647,0.455
0,0,32.8,23.6,28.2,2,140,9.579,0.951
0,0,34.8,26.1,30.45,4,110,4.685,0.912
0,0,36.8,28.3,32.55,3,120,5.53,0.545
0,0,35.7,26.8,31.25,4,120,,
0,0,30.4,22.9,26.65,2,110,1.89,1.18
0,0,35.1,27.4,31.25,4,110,,
0,0,30.2,23.2,26.7,3,130,6.957,0.683
0,0,31.8,21.8,26.8,3,120,3.263,2.821
0,0,31.9,26.9,29.4,2,250,11.872,0.955
0,0,36.7,28.6,32.65,3,120,5.574,0.829
0,0,32.1,25.2,28.65,2,120,5.506,1.242
0,0,34.1,27.2,30.65,3,170,3.982,0.687
0,0,35.1,26.9,31,2,100,5.536,0.955
0,0,34.2,25.6,29.9,4,120,4.109,0.649
0,0,33.9,27.6,30.75,3,120,2.344,0.07
0,0,33.2,27.2,30.2,3,130,2.344,0.07
0,0,31.2,22.1,26.65,4,120,7.808,0.191
0,0,34.1,26.7,30.4,2,260,2.718,0.376
0,0,30.4,22.8,26.6,4,110,2.168,0.843
0,0,32,24.5,28.25,4,120,2.151,1.143
0,0,31.3,22.8,27.05,2,120,2.151,1.143
0,0,31,21.9,26.45,3,120,2.151,1.143
0,0,32.6,24.5,28.55,4,110,2.151,1.143
0,0,34.9,27.8,31.35,3,110,2.127,0.966
0,0,33.2,25.2,29.2,3,100,,
0,0,35,27.1,31.05,3,270,4.681,0.495
0,0,30.3,23.8,27.05,3,90,4.109,0.649
0,0,33.6,26.6,30.1,3,120,3.467,4.825
0,0,28.2,22.2,25.2,2,70,11.146,0.4
0,0,30.9,25.5,28.2,2,270,1.763,0.41
0,0,35.8,27.1,31.45,4,120,15.336,2.118
0,0,34.4,26.8,30.6,2,130,7.794,1.574
0,0,30,25.2,27.6,3,130,5.669,1.141
0,0,30.7,25.4,28.05,4,240,2.295,3.321
0,0,33.9,26.5,30.2,4,120,,
0,0,30.7,22,26.35,4,80,1.688,0.694
0,0,34.5,27.9,31.2,3,250,15.368,0.932
0,0,29.5,21.9,25.7,2,120,10.244,3.115
0,0,34,25.6,29.8,2,100,32.831,1.581
0,0,33.8,27.8,30.8,4,120,1.271,2.458
0,0,29.5,22.7,26.1,2,120,2.786,1.054
0,0,28.3,21.6,24.95,3,110,22.285,1.309
0,0,31,21.9,26.45,4,110,7.869,0.779
0,0,34.3,27.7,31,4,250,11.333,1.226
0,0,34,27.3,30.65,3,260,20.818,0.881
0,0,34.5,24.9,29.7,3,130,,
0,0,37,26.8,31.9,3,120,2.678,4.587
0,0,32.8,27.2,30,3,280,,
0,0,32.2,25.5,28.85,3,120,14.886,2.698
0,0,30,22.1,26.05,3,70,2.278,3.807
0,0,32.8,23,27.9,2,360,35.618,1.317
0,0,34.7,25.5,30.1,1,320,4.813,11.972
0,0,32,20.1,26.1,1,90,52.403,0.301
0,0,34.3,25.7,30,1,220,6.328,2.587
0,0,33.4,25,29.2,1,270,2.129,2.284
